"annotation_id","annotator","comment","created_at","id","lead_time","rating","taxonomy","updated_at","Вопрос решен","Нравится качество выполнения заявки","Нравится качество работы сотрудников","Нравится скорость отработки заявок","Понравилось выполнение заявки"
133,"1","Проблема решена.","2025-05-11T09:03:13.018984Z",3888606,2.074,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T09:03:13.018984Z","","","","",""
134,"1","Очень оперативно отреагировали! Спасибо!","2025-05-11T09:03:19.375763Z",3888633,3.712,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T09:03:19.375763Z","","","","",""
135,"1","оперативно, качественно, вопросов не возникло. Спасибо.","2025-05-11T09:03:27.848309Z",3888794,11.856,5,"[{""taxonomy"":[[""Нравится качество выполнения заявки""],[""Нравится скорость отработки заявок""]]}]","2025-05-11T09:04:02.005677Z","","","","",""
136,"1","Быстро!","2025-05-11T09:04:06.731566Z",3888811,3.13,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T09:04:06.731566Z","","","","",""
137,"1","Благодарю за оперативность!","2025-05-11T09:04:11.571181Z",3888828,2.956,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T09:04:11.571181Z","","","","",""
138,"1","спасибо за оперативное решение проблемы. ","2025-05-11T09:04:16.597674Z",3889213,2.787,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T09:04:16.597674Z","","","","",""
139,"1","Оперативная работа","2025-05-11T09:04:20.391887Z",3889473,2.309,1,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T09:04:20.391887Z","","","","",""
140,"1","оперативное решение проблемы! 
","2025-05-11T09:04:25.278688Z",3889502,2.919,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T09:04:25.278688Z","","","","",""
141,"1","Первый раз вы решили вопрос быстро ","2025-05-11T09:04:34.426125Z",3889542,7.221,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T09:04:34.427123Z","","","","",""
142,"1","Надолго ли","2025-05-11T09:04:42.725968Z",3889737,6.535,1,"[{""taxonomy"":[[""Нравится качество выполнения заявки""]]}]","2025-05-11T09:04:42.725968Z","","","","",""
143,"1","отлично спасибо ","2025-05-11T09:04:50.400098Z",3889783,2.418,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T09:04:50.400098Z","","","","",""
144,"1","спасибо большое, Татьяна.","2025-05-11T09:04:54.377265Z",3889827,2.321,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-11T09:04:54.377265Z","","","","",""
145,"1","спасибо ","2025-05-11T09:04:57.487150Z",3889866,2.0,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T09:04:57.487150Z","","","","",""
146,"1","Лучший мастер на свете 🥰Спасибо большое 🙏","2025-05-11T09:05:03.571301Z",3889956,3.27,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-11T09:05:03.572421Z","","","","",""
147,"1","Спасибо большое, что починили домофон. ","2025-05-11T09:08:46.958787Z",3890030,3.472,5,"[{""taxonomy"":[[""Нравится качество выполнения заявки""]]}]","2025-05-11T09:08:46.958787Z","","","","",""
148,"1","Отличная работа","2025-05-11T09:08:51.760946Z",3890209,2.663,5,"[{""taxonomy"":[[""Нравится качество выполнения заявки""]]}]","2025-05-11T09:08:51.760946Z","","","","",""
149,"1","Спасибо огромное за помощь!","2025-05-11T09:09:03.243036Z",3890231,9.322,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T09:09:03.243036Z","","","","",""
150,"1","обычная услуга. Цена, правда, завышена (за около 10ти минут работы). ","2025-05-11T09:09:18.947418Z",3890239,13.699,5,"[{""taxonomy"":[[""Нравится качество выполнения заявки""]]}]","2025-05-11T09:09:18.947418Z","","","","",""
151,"1","отличная работа. теперь дверь закрывается плавно. спасибо. ","2025-05-11T09:09:25.167282Z",3890275,3.883,5,"[{""taxonomy"":[[""Нравится качество выполнения заявки""]]}]","2025-05-11T09:09:25.167282Z","","","","",""
152,"1","спасибо","2025-05-11T09:09:28.920740Z",3890303,2.075,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T09:09:28.920740Z","","","","",""
153,"1","спасибо большое ","2025-05-11T09:09:33.694349Z",3890389,2.151,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T09:09:33.694349Z","","","","",""
154,"1","Все супер быстро! Спасибо! ","2025-05-11T09:09:54.124518Z",3890393,18.389,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T09:09:54.124518Z","","","","",""
155,"1","Оперативно) спасибо","2025-05-11T09:09:58.300752Z",3890484,2.615,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T09:09:58.301765Z","","","","",""
156,"1","Супер","2025-05-11T09:10:06.778283Z",3890486,6.508,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T09:10:06.778283Z","","","","",""
157,"1","Спасибо.","2025-05-11T09:10:10.067682Z",3890512,2.099,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T09:10:10.067682Z","","","","",""
158,"1","Молодцы, оперативно. ","2025-05-11T09:10:15.019806Z",3890517,1.682,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T09:10:15.019806Z","","","","",""
159,"1","Вопрос решился быстро. Спасибо!","2025-05-11T09:10:18.907880Z",3890604,2.53,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T09:10:18.907880Z","","","","",""
160,"1","Спасибо 😉 ","2025-05-11T09:10:23.046782Z",3890656,2.378,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T09:10:23.046782Z","","","","",""
161,"1","Александру спасибо за объяснение причины бульканья ! ","2025-05-11T09:10:27.958321Z",3890678,3.654,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-11T09:10:27.958321Z","","","","",""
162,"1","спасибо! всё быстро!","2025-05-11T09:10:32.705712Z",3890716,1.998,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T09:10:32.705712Z","","","","",""
163,"1","Спасибо","2025-05-11T09:10:36.441526Z",3890952,2.152,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T09:10:36.441526Z","","","","",""
164,"1","Спасибо! Исправили мою ошибку","2025-05-11T09:10:41.787112Z",3890985,3.722,5,"[{""taxonomy"":[[""Нравится качество выполнения заявки""]]}]","2025-05-11T09:10:41.787112Z","","","","",""
165,"1","мастер сделал все очень быстро и аккуратно","2025-05-11T09:10:50.436091Z",3891095,6.999,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-11T09:10:50.436091Z","","","","",""
166,"1","спасибо!","2025-05-11T09:10:54.705206Z",3891173,2.227,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T09:10:54.706254Z","","","","",""
167,"1","спасибо за оперативность","2025-05-11T09:10:58.765468Z",3891188,2.154,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T09:10:58.765468Z","","","","",""
168,"1","Спасибо!","2025-05-11T09:11:15.673226Z",3891298,2.883,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T09:11:15.673226Z","","","","",""
169,"1","Очень вежливый и профессиональный мастер. Устранил все недочеты оперативно и качественно. Просто отлично. Спасибо ","2025-05-11T09:13:03.500272Z",3891325,5.678,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-11T09:13:03.500272Z","","","","",""
170,"1","Иван, огромное спасибо вам ! ","2025-05-11T09:13:08.202428Z",3891380,2.948,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-11T09:13:08.203432Z","","","","",""
171,"1","Среагировали за 20 минут!!!!","2025-05-11T09:13:14.259591Z",3891477,3.013,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T09:13:14.259591Z","","","","",""
172,"1","Спасибо специалисту Роману, который помог мне наконец-то решить мой вопрос! Очень грамотный и вежливый специалист) ","2025-05-11T09:13:18.488301Z",3891489,2.618,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-11T09:13:18.488301Z","","","","",""
173,"1","спасибо! в тот же день электрик решил проблему.","2025-05-11T09:13:23.643955Z",3891568,3.239,5,"[{""taxonomy"":[[""Нравится качество выполнения заявки""]]}]","2025-05-11T09:13:23.643955Z","","","","",""
174,"1","Лифт и полы помыли , большое спасибо за уборку ! Ждём установку зеркал в лифтах","2025-05-11T09:13:30.305751Z",3891612,5.288,5,"[{""taxonomy"":[[""Нравится качество выполнения заявки""]]}]","2025-05-11T09:13:30.305751Z","","","","",""
175,"1","спасибо!","2025-05-11T09:13:34.759084Z",3891740,2.937,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-11T09:13:34.759084Z","","","","",""
176,"1","да все верно. спасибо","2025-05-11T09:13:40.527971Z",3891850,3.956,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-11T09:13:40.527971Z","","","","",""
177,"1","спасибо всё бистро устранили ","2025-05-11T09:13:46.916155Z",3891871,4.989,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T09:13:46.916155Z","","","","",""
178,"1","Спасибо, вроде бы стало лучше. ","2025-05-11T09:14:25.795327Z",3891943,6.431,4,"[{""taxonomy"":[[""Нравится качество выполнения заявки""]]}]","2025-05-11T09:14:25.795327Z","","","","",""
179,"1","Спасибо большое за Вашу быструю и профессиональную помощь. ","2025-05-11T09:14:30.094075Z",3892115,2.755,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-11T09:14:30.094075Z","","","","",""
