id	rating	comment	Нравится скорость отработки заявок	Нравится качество выполнения заявки	Нравится качество работы сотрудников	Понравилось выполнение заявки	Вопрос решен
3912121	5	все отлично, сделали быстро и не дорого	1	1	0	1	0
3912185	5	Спасибо большое за оперативный ответ 	0	0	0	1	0
3912199	5	Спасибо огромное менеджеру по страхованию Евгении Гущиной за помощь в оформлении страховки!!!! Настоящий профессионал своего дела!!! Исчерпывающе ответила на все интересующие вопросы!!!! 	0	0	0	1	0
3912201	5	спасибо большое	0	0	0	1	0
3912225	5	Оперативно,профессионально,спасибо	1	0	0	1	0
3912227	5	Специалист связывался по заявке, все починили! Спасибо 	0	0	1	1	0
3912230	5	В течении 2 часов после создания заявки все устранили, спасибо	0	0	0	1	0
3912246	5	Ремонт выполнен!	0	0	0	0	0
3912277	5	Быстро решили проблему! Спасибо!	1	0	0	1	1
3912279	5	Быстро решили проблему! Спасибо!	1	0	0	1	1
3912394	5	спасибо 	0	0	0	1	0
3912521	5	Работа мастера, выполнена отлично! Проблема решилась только при личном визите в УК	0	1	1	1	0
3912769	5	Большое спасибо Оксане Петриной! 	0	0	0	1	0
3912975	5	Всё оперативно,спасибо!	1	0	0	1	0
3913158	5	Добрый день! Спасибо. Вопрос решен. 	0	0	0	1	1
3913176	5	Все быстро и четко!!! Спасибо!	1	0	0	1	0
3913279	5	Очень ответственная девушка в УК.	0	0	0	0	0
3913316	5	отлично всё работает 	0	1	0	1	0
3913442	5	Благодарность мастеру, сделал быстро и качественно. Премию Ренату. ??	1	1	1	0	0
3913486	5	Пришли вовремя) заранее позвонили уточнить удобное время) отличный мастер все сделал быстро и аккуратно) 	1	0	1	0	0
3913490	5	отлично, спасибо!	0	1	0	1	0
			0	0	0	0	0
3913566	5	ну вроде, получше...	0	0	0	0	0
"Слава Богу"""			0	0	0	0	0
3913664	5	Спасибо!	0	0	0	1	0
3913676	5	Проблема решена, быстро и оперативно..	1	0	0	0	0
3913730	5	Всё отлично, спасибо!	0	1	0	1	0
3913971	5	Очень быстро и вежливо))	1	0	0	0	0
3913976	5	Второй специалист все отлично решил. Спасибо.	0	1	1	1	0
3914036	5	Благодарю за оперативность!	1	0	0	0	0
3914082	5	Спасибо. 	0	0	0	1	0
3914097	5	благадарю специалиста	0	0	1	0	0
3914189	5	Очень быстро и качественно, спасибо! 	1	1	0	1	0
3914220	5	Спасибо за оперативность 	1	0	0	1	0
3914351	5	Спасибо Большое! Всё сделано супер!	0	0	0	1	0
3914367	5	Комод убран. Большое спасибо за оперативное решение	1	0	0	1	0
3914531	5	Хочу выразить особую благодарность Татьяне за проявленный интерес к моему вопросу!	0	0	0	0	0
3914571	5	Очень быстро отреагировали и устранили проблему 	1	0	0	0	0
3914595	5	спасибо большое за оперативность)))	1	0	0	1	0
3914622	5	Вот теперь все данные правильно внесены. Спасибо.	0	0	0	1	0
3914651	5	спасибо 	0	0	0	1	0
			0	0	0	0	0
3914918	5	быстро, эффективно!	1	0	0	0	0
3915041	5	Все отлично	0	1	0	1	0
3915053	5	Отличный сантехник!	0	0	0	0	0
3915108	5	Спасибо!!!	0	0	0	1	0
3915266	5	очень оперативно. спасибо 	1	0	0	1	0
3915342	5	Как оперативно! Благодарю!	1	0	0	0	0
3915523	5	Благодарю за оперативность 	1	0	0	0	0
3915543	5	Быстро среагировали и решили проблему. Спасибо!	1	0	0	1	1
3915644	5	Быстро сделали.	1	0	0	0	0
3916058	5	Благодарю!	0	0	0	0	0
3916306	5	Спасибо!	0	0	0	1	0
3916307	5	Добрый день! Вопрос решен очень быстро! Благодарю за работу и оперативность)	1	0	0	0	1
3916362	5	спасибо за консультацию	0	0	0	1	0
3916376	5	быстро	1	0	0	0	0
3916394	5	все хорошо, очень доступно все объяснили	0	1	0	0	0
3916430	5	спасибо	0	0	0	1	0
3916516	5	Спасибо за оперативность!	1	0	0	1	0
3916523	5	спасибо!	0	0	0	1	0
3916525	5	Мастер на все руки! Спасибо большое ??????	0	0	1	1	0
3916678	5	Оперативно	1	0	0	0	0
3916720	5	Отличный мастер	0	0	1	0	0
3916845	5	да,  спасибо. пока не сломали)	0	0	0	1	0
3917076	5	Оперативная работа??	0	0	0	0	0
3917113	5	Оперативно	1	0	0	0	0
3917220	5	все очень быстро и качественно сделал сантехник Сергей!	1	1	0	0	0
3917257	5	Спасибо	0	0	0	1	0
3917341	5	Спасибо огромное ????	0	0	0	1	0
3917445	5	Большое спасибо, очень внимательно и клиентоориентированность на высшем уровне 	0	0	0	1	0
3917598	5	Спасибо большое за оперативное решение	1	0	0	1	0
3917634	5	Отличное обслуживание.	0	1	0	1	0
3917644	5	Всё решили 	0	0	0	0	1
3918105	5	спасибо за оперативность	1	0	0	1	0
			0	0	0	0	0
3918254	5	Спасибо за оперативность! 	1	0	0	1	0
3918621	5	Ключи работают. 	0	0	0	0	0
3918647	5	Спасибо большое!	0	0	0	1	0
"Выполнили работу быстро и аккуратно!"""			0	0	0	0	0
3918748	5	Все быстро, качественно, как договорились. Спасибо.	1	1	0	1	0
3918861	5	Всё отлично! Спасибо большое!	0	1	0	1	0
3919084	5	Самый вежливый работник 	0	0	1	0	0
3919087	5	Четко и я оперативно	1	0	0	0	0
3919096	5	Очень быстро!	1	0	0	0	0
3919099	5	Спасибо за выписки. Счет на эту сумму когда подкрепят в приложение?	0	0	0	1	0
3919187	5	Спасибо	0	0	0	1	0
3919231	5	Достаточно быстро, спасибо !	1	0	0	1	0
3919253	5	оперативно устранили, дали консультацию 	1	0	0	0	0
3919349	5	спасибо огромное специалисту за оперативность и профессионализм. 	1	0	1	1	0
3919367	5	Напор стал хорошим,  спасибо 	0	0	0	1	0
3919405	5	Спасибо.	0	0	0	1	0
3919407	5	Благодарю за качественную и оперативную работу сотрудников УК! С наилучшими пожеланиями к Вам!????	0	0	1	0	0
3919607	5	Все отлично! Спасибо за быстрое устранение проблемы)	1	1	0	1	0
3919649	5	Спасибо! 	0	0	0	1	0
3919776	5	Оперативно среагировали, пришло большое количество строителей и помогли убрать всю воду. 	1	0	0	0	0
3919846	5	спасибо большое	0	0	0	1	0
3919877	5	Виталик молодец. 	0	0	0	0	0
3920112	5	Спасибо большое, что все быстро починили!!! Спасибо за хорошую работу!	1	0	0	1	0
3920141	5	Была протечка смесителя в ванной, мастер пришел в течении полу часа, поменял прокладки. Вопрос решен.	0	0	1	0	1
3920353	5	Самый лучший клиентский менеджер!!! Всегда идеально решает все вопросы!!!	0	0	0	0	0
3920384	5	Быстро устранили проблему 	1	0	0	0	0
3920419	5	заявка выполнена мгновенно ??	0	0	0	0	0
3920519	5	Спасибо Татьяне!) Быстро и понятно все объяснила!)	1	0	0	1	0
3920540	5	огромное спасибо	0	0	0	1	0
3920546	5	Быстрая реакция на обращение. На данный момент протечек нет.	0	0	0	0	0
3920561	5	благодарю!	0	0	0	0	0
